id,title,categories,article_lenght,views,refs_count,link_count,death,end_date,location,end_date_clean
34358327,Battle of Cottonwood,military conflict,7458,7736,11,29,11 soldiers killed<br>6 civilian volunteers killed,+1877-07-05T00:00:00Z,"Near [[Cottonwood, Idaho]], United States",1877
1804683,Operation Jericho,military conflict,17131,121691,11,65,+105,18 February 1944,France (Q142),1944
39046400,Battle of Hama,military conflict,14851,12205,0,93,,29 November 903,"near [[Hama]], [[Syria]]",903
1729716,Operation Panzerfaust,military conflict,9165,131328,2,58,,+1944-10-16T00:00:00Z,Budapest (Q1781),1944
27973448,Battle of Kilometer 7,military conflict,2017,3353,0,22,,+1933-02-00T00:00:00Z,Gran Chaco (Q208347),1933
12280050,Battle of Llucmajor,military conflict,1990,6015,0,23,,{{Start date|1349|10|25|df|=|y}},Llucmajor (Q927498),1349
38800791,Battle of Ancyra,military conflict,2831,8391,3,23,"heavy, possibly 20,000",237 BC,Ankara (Q3640),237
22625066,Battle of Valdevez,military conflict,9238,14258,7,69,,Summer of 1140 or 1141,Arcos de Valdevez (Q490302),1141
7082829,Battle of Monte Pelado,military conflict,3203,4324,2,36,,28 August 1936,Huesca (Q11967),1936
40997237,Siege of Zutphen (1591),military conflict,11557,5243,13,58,Light,+1591-05-30T00:00:00Z,Zutphen (Q109535),1591
394664,Battle of Klushino,military conflict,16775,101208,4,63,400,4 July 1610,Klushino (Q1010100),1610
56362779,Russia in the Opium Wars,military conflict,13168,512,12,30,,{{start date|df|=|yes|1856|10|8}} &nbsp;– {{End date|df|=|yes|1860|10|24}} <br />,People's Republic of China (Q148),1860
15584397,Battle of Grodno (1706),military conflict,5577,8978,4,48,"3,000: <br>
of which only 100 killed in actual combat, the majority perished due to frostbite and exhaustion",15 January 1706 ([[Julian calendar|O.S.]])<br>16 January 1706 ([[Swedish calendar]])<br>26 January — 10 April 1706 ([[Gregorian calendar|N.S.]]),Grodno (Q181376),1706
40998423,Overthrow of the Roman monarchy,military conflict,18861,176633,21,96,,-0509-00-00T00:00:00Z,ancient Rome (Q1747689),0509
35392472,Battle of Jiangling (223),military conflict,11329,6067,24,69,,{{circa}} October 222 – April 223 {{efn|name|=|battle date|The ''Zizhi Tongjian'' recorded that the Battle of Jiangling took place between the 9th month of the 3rd year and the 2nd month of the 4th year of the Huangchu era of [[Cao Pi]]'s reign.|sfnp|Sima|1084|loc|=|vols. 69-70| This period corresponds to 23 October 222 to 17 April 223 in the Gregorian calendar.}} {{sfnp|Sima|1084|loc|=|vols. 69-70}} This period corresponds to 23 October 222 to 17 April 223 in the Gregorian calendar.,"Western banks and middle region of the [[Yangtze River]], in [[Jingzhou (ancient China)|Jing Province]] ([[Jiangling County|Jiangling]] and Nan Commandery)",223
42855446,Battle of Port Gamble,military conflict,9401,4454,11,43,1 killed,"November 21, 1856",Port Gamble (Q178579),1856
56458227,Operation Nickel,military conflict,8410,1867,7,42,8 killed<br>14 wounded,1 August-8 September 1967,"Victoria Falls, Wankie, Rhodesia",1967
55575146,Cossack raids on Istanbul (1624),military conflict,4021,1623,0,36,,"1) 9 July 1624    
2) 20 August 1624",Istanbul (Q406),1624
45269967,1987 Ming Court Affair,civil conflict,35694,10835,18,109,,September 1983–1991,"[[Sarawak]], [[Malaysia]]",1991
38195799,"People's Uprising rally, 2013",civil conflict,14721,6153,22,48,,12 January 2013,"Kuala Lumpur, Malaysia",2013
43148671,June 2014 Northern Nigeria attacks,civilian attack,11821,1268,17,39,+22,23–25 June 2014,Abuja (Q3787),2014
44733387,"Montgomery County, Pennsylvania shootings",civilian attack,19737,19980,33,60,6 (excluding the perpetrator),"'''Shootings:''' December 15, 2014<br> {{nowrap|3:30 a.m. – 5:30 a.m.}} <br>'''Manhunt:''' December 15–16, 2014<br> {{nowrap|5:30 a.m. – 1:30 p.m.}}",Salford Township (Q7404392),2014
26750780,August 2004 Moscow Metro bombing,civilian attack,2615,12716,3,27,10,31 August 2004,Moscow (Q649),2004
24613892,Arnon Street killings,civilian attack,8350,12490,11,43,+6,1 April 1922,Belfast (Q10686),1922
29027935,October 2010 Abuja bombings,civilian attack,4159,3793,7,28,+12,"October 1, 2010",Abuja (Q3787),2010
47023494,Waddell Buddhist temple shooting,civilian attack,6343,44137,8,38,+9,"August 9, 1991",Waddell (Q7958961),1991
182781,Bloody Sunday (1920),"civilian attack, civilian attack",36507,453892,45,122,+14,None,Croke Park (Q478225),
32173988,Selk'nam genocide,civilian attack,6745,59934,2,56,"3,900 <br>(97.5% of the population killed)",late 19th to early 20th century,"[[Tierra del Fuego]], [[Chile]]",
13769741,Battle of Jaffna (2006),military conflict,4847,9597,4,21,,None,,
9056625,Bombing of Wewak,military conflict,10852,13219,6,69,10 destroyed,17–21 August 1943,Wewak (Q1017763),1943
6164558,Battle of Smolensk (1943),military conflict,34183,130964,34,212,"'''German sources''': '''<br>'''Total'': 70,593<br>3 panzer army 10.08 - 30.09.43: 765 KIA, 3,386 WIA, 270 MIA;<br>4 army 10.08 - 30.09.43: 8,825 KIA, 35,237 WIA, 4,127 MIA<br>9 army 20.08 - 30.09.43: 3,394 KIA, 12,688 WIA, 1,901 MIA<br>'''Soviet sources:''' 200,000–250,000 casualties",+1943-10-02T00:00:00Z,Smolensk (Q2337),1943
47674984,Battle of Rapido River,military conflict,10250,40235,6,93,,None,,
17043893,Battle of Las Queseras del Medio,military conflict,4974,7646,2,27,"2 dead, 6 wounded","April 2, 1819","Queseras del Medio, [[Achaguas Municipality]], [[Apure]]",1819
52586820,1977 Bangladesh Air Force mutiny,military conflict,4776,4194,9,23,21,1 October 1977,Bangladesh,1977
17249966,Battle of the Grebbeberg,military conflict,28585,33231,1,91,,None,,
49752578,Operation Maharat II,military conflict,6860,5015,8,34,Unknown,31 December 1972 {{spaced en dash}} 5 February 1973,"Sala Phou Khoun, central northern Laos",1973
19839055,Battle of Shayuan,military conflict,649,1950,0,10,"6,000 killed; 70,000 captured",537 A.D.,Shaanxi (Q47974),537
1412160,Battle of Hoover's Gap,military conflict,6505,23585,3,57,583,+1863-06-26T00:00:00Z,Bedford County (Q495052),1863
8309183,Koçgiri rebellion,military conflict,6330,17282,13,47,Unknown,6 March 1921 - 17 June 1921,Sivas Province (Q483100),1921
52005143,Argyll's Rising,military conflict,34974,12452,42,120,few,May&nbsp;– June 1685,Scotland (Q22),1685
385967,January Uprising,military conflict,42472,240271,20,272,"10,000 to 20,000",+1864-06-18T00:00:00Z,"[Congress Poland (Q221457), Right-bank Ukraine (Q842604)]",1864
42774716,Argentine Revolution of 1893,military conflict,8935,1397,4,63,,'''First:''' 28 July – 25 August 1893<br />'''Second:''' 7 September – 1 October 1893,Buenos Aires (Q44754),1893
983126,Battle of Ia Drang,military conflict,89376,1524389,95,139,"499–1,700",+1965-11-18T00:00:00Z,Ia Drang Valley (Q2904975),1965
53149872,Kamwina Nsapu rebellion,military conflict,30867,68350,48,80,"Thousands killed, captured, and surrendered","8 August 2016 – present<br>( {{Age in years, months, weeks and days|month1|=|8|day1|=|8|year1|=|2016}} )",Kasaï-Central (Q6702952),2016
1830140,Battle of Patay,military conflict,8506,143150,0,66,About 100,18 June 1429,Patay (Q670283),1429
19172835,Operation Eagle's Summit,military conflict,11335,21144,11,60,,None,,
43110477,Siege of Ahmednagar,military conflict,2599,3991,3,24,,+1803-08-12T00:00:00Z,Ahmednagar Fort (Q4696135),1803
53998734,Jungjong coup,military conflict,2205,5527,1,30,,2 September 1506,"[[Names of Seoul|Hanyang]], [[Joseon]] (now [[Seoul]], [[South Korea]])",1506
34889157,Battle of Nazareth,military conflict,41494,11349,68,155,,+1918-09-21T00:00:00Z,Nazareth (Q430776),1918
3475031,Battle of South Shanxi,military conflict,4672,19022,0,29,"more than 100,000 troops",+1941-05-27T00:00:00Z,South [[Shanxi]],1941
1053409,Angolan War of Independence,military conflict,98865,294833,75,437,"~10,000 Total","4 February 1961 – 25 April 1974 (cease fire)<br>( {{Age in years, months, weeks and days|month1|=|02|day1|=|04|year1|=|1961|month2|=|04|day2|=|25|year2|=|1974}} )<br> 11 November 1975 (independence)",Angola (Q916),1975
18111806,Convoy ON 127,military conflict,17160,7476,19,59,"6 freighters sunk (44,113[[Gross register tonnage|GRT]])<br>24 killed/drowned<br>1 destroyer sunk<br>114 killed/drowned",+1942-09-14T00:00:00Z,Atlantic Ocean (Q97),1942
49078754,Operation Phiboonpol,military conflict,10809,5504,14,65,Heavy,9 {{spaced en dash}} 11 June 1971,Moung Phalane,1971
41032014,Battle of Biskupice,military conflict,2889,1870,0,47,Unknown,"April 21, 1704",Podunajské Biskupice (Q683983),1704
55320909,Reconquest of Arakan,military conflict,3613,1755,3,35,,+1430-00-00T00:00:00Z,[[Arakan]],1430
56584331,Battle of Yinshan,military conflict,10429,1006,8,67,,630 CE,Yin Mountains (Q1152132),630
25416764,Portuguese conquest of Goa,military conflict,30703,82424,49,84,'''First attack'''<br>200 Portuguese dead <br>'''Second attack'''<br>50 dead<br>300 wounded,"November 25, 1510",Old Goa (Q553907),1510
32394672,1997 Northern Ireland riots,military conflict,40988,4200,56,176,"1 civilian killed <br>over 100 people injured, <br>117 arrested",+1997-07-11T00:00:00Z,[[Irish nationalism|Irish nationalist]] districts of [[Northern Ireland]],1997
53068501,Battle of Avdiivka,military conflict,35270,59057,61,78,"14 killed<br>70+ wounded <br><small>(per Ukraine)</small><br>25 killed<br>40+ wounded <br><small>(per DPR, on Feb 1)</small>","29 January 2017 – 4 February 2017 <br>( {{Age in years, months, weeks and days|month1|=|01|day1|=|29|year1|=|2017|month2|=|02|day2|=|04|year2|=|2017}} )",Avdiivka (Q791673),2017
1269745,First Battle of Chattanooga,military conflict,4389,29350,2,40,23,+1862-06-08T00:00:00Z,Chattanooga (Q186702),1862
33193467,Negro Rebellion,military conflict,8617,96562,9,41,Unknown,1912,Cuba (Q241),1912
4844550,Battle of Buffington Island,"military conflict, NRHP",20221,34397,7,147,25 Killed,{{Start date|1863|7|19}},"[Buffington Island (Q4985973), Portland (Q7231857), Buffington Island State Memorial (Q34823977)]",1863
3939571,Battle of Havrincourt,military conflict,4915,16863,0,38,unknown,12 September 1918,Havrincourt (Q375743),1918
39381096,Battle of Newry Road,military conflict,11553,30575,13,60,1 heavy machine gun<br/>2 light machine guns<br/>1 assault rifle,23 September 1993,Crossmaglen (Q1838543),1993
28010917,Battle of Prek Klok I,military conflict,12433,8366,1,37,25 killed,"February 28, 1967","[[Prek Klok]], [[Tay Ninh Province]], [[South Vietnam]]",1967
9245281,Battle of Skopje,military conflict,2623,7773,0,29,Unknown,1004,Skopje (Q384),1004
32474888,Battle of River Ibicuí (1817),military conflict,1375,1317,0,13,2 men killed,1817,"[[River Ibicuí]], [[Uruguay]]",1817
40732692,Battle of Vella Lavella (naval),military conflict,14087,7168,15,45,"1 destroyer sunk,<br/>2 destroyers heavily damaged,<br/>67 killed<br/>47 wounded<br/>36 missing",6 October 1943,Vella Lavella (Q1139193),1943
1560378,Battle of Sandepu,military conflict,10959,33187,7,52,"9,511 {{sfn|Clodfelter|2017|p|=|359}} *1,848 killed
*7,421 wounded
*242 captured",+1905-01-29T00:00:00Z,"South of [[Mukden]], [[Manchuria]]",1905
18358876,Battle of Košare,military conflict,18270,99212,11,57,114–200 killed <small>(67 by friendly fire)</small>,+1999-06-10T00:00:00Z,Albania–Serbia border (Q3088685),1999
9170638,Battle of Berryville,military conflict,3212,13110,2,31,314,+1864-09-04T00:00:00Z,Clarke County (Q495142),1864
1342745,Battle of Stoczek,military conflict,7809,8120,4,25,"46 killed, 59 wounded",14 February 1831,Stoczek Łukowski (Q219106),1831
10881161,Confederate Heartland Offensive,military conflict,11957,40827,5,71,,+1862-10-10T00:00:00Z,"[Kentucky (Q1603), Tennessee (Q1509)]",1862
1184312,Battle of Cresson,military conflict,9617,51573,5,81,"Almost all, only 3 knights survived including a wounded Gerard.<br>Roger de Moulins killed",1 May 1187,Nazareth (Q430776),1187
21481587,Jones–Imboden Raid,military conflict,17487,2644,5,83,,None,,
5660493,Battle of Vermillion Bayou,military conflict,4799,10341,4,34,unknown,{{Start date|1863|4|17}},Lafayette Parish (Q506892),1863
24549387,Operation Scorched Earth,military conflict,53607,58069,113,110,"'''Yemen:'''<br />126+ [[Killed in Action|KIA]] <br />
(Government confirmed)<br/>
144–159 [[Killed in Action|KIA]] <br/>
(Independent estimate)<br/>
400–500 [[Prisoner of War|POW]] <br/>
3 fighter jets lost <br />
69 Salafi fighters killed <br>
'''Saudi Arabia:'''<br />
133 [[Killed in Action|KIA]] <br />
470 [[Wounded in Action|WIA]] <br/>
6 [[Missing in Action|MIA]] <br/>
(Saudi claim)<br/>
'''Total: 328–361 killed'''",+2010-02-12T00:00:00Z,Saada Governorate (Q275732),2010
2426598,Battle of St. Quentin (1914),military conflict,7454,43197,0,38,"10,000 casualties<br />1,700 captured",+1914-08-30T00:00:00Z,Guise (Q271093),1914
29174651,Battle of Vilanova,military conflict,8931,4605,13,38,,None,,
3014713,Fortification of Dorchester Heights,military conflict,17406,87652,36,104,,+1776-03-05T00:00:00Z,Dorchester Heights (Q5297608),1776
3162710,Battle of Numistro,military conflict,4012,12200,6,22,,210 BC,Lucania (Q1131978),210
36054006,Battle of Gerona (1808),military conflict,10974,6439,10,62,700,+1808-06-21T00:00:00Z,Girona (Q7038),1808
2611077,Punti-Hakka Clan Wars,civil conflict,9858,50663,1,73,,1855 to 1868,"[[Guangdong]], [[China]]  [[Pearl River Delta]], particularly [[Taishan, Guangdong|Taishan]], [[Sze Yup]]",1868
52885934,2016 Tunisian protests,civil conflict,2359,3061,3,17,40 injured,15–22 January 2016,"[[Kasserine]], [[Tunis]], [[Sidi Bouzid]], and [[Gafsa]]",2016
52864974,"Belfast and Coleraine attacks, 1975",civilian attack,5871,3402,7,40,12: <br> 8 civilians and 4 UVF Volunteers killed by their own bomb,2 October 1975,"Belfast and [[Coleraine]] and [[Killyleagh]],<br/>[[Northern Ireland]]",1975
39092644,2013 Kidal suicide attack,civilian attack,8098,5523,14,32,"4 soldiers, suicide bomber",12 April 2013,Kidal (Q650100),2013
53798892,Shooting of Robert Godwin,"civilian attack, criminal",13617,197756,26,63,2 (including the perpetrator),"April 16, 2017","East 93rd Street<br />[[Glenville, Cleveland|Glenville]], [[Cleveland]], [[Ohio]], U.S.",2017
43434865,Ishangopalpur massacre,civilian attack,4732,2927,5,19,+28,2 May 1971,"Ishangopalpur, Faridpur, Bangladesh",1971
52694228,1992 London Bridge bombing,civilian attack,5547,10083,13,33,+0,28 February 1992,London (Q84),1992
17233989,2008 Bin Salman mosque bombing,civilian attack,1877,1204,2,17,+15,2 May 2008,Sa'dah (Q991395),2008
39243383,Battle of Bukhara,military conflict,3615,21855,3,39,,557,Near [[Bukhara]] (present day [[Uzbekistan]]),557
44391903,Battle of Besançon,military conflict,16657,2478,0,60,At least 35,21 June 1575,Besançon (Q37776),1575
745978,Battle of Cynoscephalae (364 BC),military conflict,2070,7529,3,14,,364 BC,Thessaly (Q166919),364
352041,Battles of Kawanakajima,military conflict,15030,128988,5,86,"4th battle: 3,000+",+1564-00-00T00:00:00Z,Old Battlefield of Kawanakajima (Q11477635),1564
15715762,Battle of Kaiapit,military conflict,32757,98173,5,123,,None,,
57684731,Battle of Amsteg,military conflict,22824,756,0,150,,None,,
5406679,Warrenpoint ambush,military conflict,20148,245100,43,104,+19,27 August 1979<br>16:40 and 17:12 BST,Narrow Water Castle (Q6966307),1979
19222264,Portuguese conquest of the Banda Oriental,military conflict,26342,16682,0,110,,+1820-03-03T00:00:00Z,Uruguay (Q77),1820
4732422,Battle of Mount Ortigara,military conflict,5308,16353,3,34,"23,000 dead or wounded",+1917-06-25T00:00:00Z,Asiago (Q47066),1917
21615635,Battle of Marsa Talamat,military conflict,10538,11499,10,31,"2 boats damaged, 1 crewman killed, 7 crewmen wounded","October 7, 1973","Marsa Talamat anchorage, [[Gulf of Suez]], [[Egypt]]",1973
4149274,Battle of Krasnobród (1939),military conflict,4112,5334,1,27,"Unknown, but heavy",23 September 1939,Krasnobród (Q999623),1939
50497869,Pata Island massacre,military conflict,6603,12020,6,44,119 -124 killed,12 February 1981,Pata (Q156225),1981
21296534,Revolt of 1 Prairial Year III,military conflict,14537,12865,0,28,,1 Prairial (20 May 1795),Paris (Q90),1795
26922215,"Sino-Vietnamese conflicts, 1979–1991",military conflict,26060,10340,37,84,,+1990-00-00T00:00:00Z,Sino-Vietnamese border,1990
33257607,Capture of Jericho,military conflict,35092,12269,52,140,510,+1918-02-21T00:00:00Z,Jericho (Q5687),1918
52622336,Siege of Perekop (1920),military conflict,6856,5345,2,49,"2,000",7-17 November 1920,Crimean Peninsula (Q7835),1920
5357959,First Battle of Bud Dajo,military conflict,30898,183011,31,104,"21 killed,<br /> 70 wounded {{rp|170}}",+1906-03-08T00:00:00Z,Bud Dajo (Q3707308),1906
17416246,Battle of Cabeza de Las Marías,military conflict,2461,4512,0,24,,None,,
4841860,Battle of Gdynia,military conflict,7314,11216,1,60,Unknown,+1939-09-14T00:00:00Z,Gdynia (Q385),1939
5739314,Battle of Dalrigh,military conflict,9220,32272,4,60,High,Summer 1306,Dalrigh (Q5211606),1306
21504959,Battle of Siddim,military conflict,22751,72401,34,118,,None,,
40366374,Battle of the Gulf of Almería (1591),military conflict,4900,6276,3,37,,None,,
10871314,Battle of the Marshes,military conflict,12219,35341,8,61,"4,000 killed<br>6,000 wounded<br>Unknown loss of materiel",1984,Lakes of the [[Hawizeh Marshes]] in [[Iraq]],1984
20155671,Battle of Más a Tierra,military conflict,7737,40162,6,42,none,14 March 1915,Robinson Crusoe Island (Q329422),1915
19121685,Operation Medina,military conflict,4822,11277,2,33,,None,,
7675734,Second Matabele War,military conflict,35591,108576,18,136,~400 {{Citation needed|date|=|June 2018}},+1897-10-00T00:00:00Z,Matabeleland (Q1266775),1897
31858085,Attack on USS New Ironsides,military conflict,5957,5851,5,40,,None,,
3040974,Battle of Finta,military conflict,3619,4282,0,40,"1,000 Wallachians, 200 Poles and Lithuanians, 100 Serbs, 80 Hungarians",27 May 1653,Finta (Q1418421),1653
3172057,Bussa rebellion,military conflict,7160,18846,0,53,None,June 1915,Colonial Nigeria (Q2046345),1915
8449915,Battle of Insubria,military conflict,15764,1411,15,80,"5,000 killed<br>[[Mago (Barcid)|Mago]] severely wounded<br>22 ensigns captured<br>['''Livy''' XXX/XVIII]",203 BC,Insubria (Q690221),203
